food_category,food_name,Alpha Tocopherol_Finland,Alpha Tocopherol_France,Alpha Tocopherol_Germany,Alpha Tocopherol_Italy,Alpha Tocopherol_Netherlands,Alpha Tocopherol_Sweden,Alpha Tocopherol_United Kingdom,Alpha Tocopherol_EU_avg,Calcium_Finland,Calcium_France,Calcium_Germany,Calcium_Italy,Calcium_Netherlands,Calcium_Sweden,Calcium_United Kingdom,Calcium_EU_avg,Copper_Finland,Copper_France,Copper_Germany,Copper_Italy,Copper_Netherlands,Copper_Sweden,Copper_United Kingdom,Copper_EU_avg,Iron_Finland,Iron_France,Iron_Germany,Iron_Italy,Iron_Netherlands,Iron_Sweden,Iron_United Kingdom,Iron_EU_avg,Magnesium_Finland,Magnesium_France,Magnesium_Germany,Magnesium_Italy,Magnesium_Netherlands,Magnesium_Sweden,Magnesium_United Kingdom,Magnesium_EU_avg,Niacin Equivalent_Finland,Niacin Equivalent_France,Niacin Equivalent_Germany,Niacin Equivalent_Italy,Niacin Equivalent_Netherlands,Niacin Equivalent_Sweden,Niacin Equivalent_United Kingdom,Niacin Equivalent_EU_avg,Phosphorus_Finland,Phosphorus_France,Phosphorus_Germany,Phosphorus_Italy,Phosphorus_Netherlands,Phosphorus_Sweden,Phosphorus_United Kingdom,Phosphorus_EU_avg,Potassium_Finland,Potassium_France,Potassium_Germany,Potassium_Italy,Potassium_Netherlands,Potassium_Sweden,Potassium_United Kingdom,Potassium_EU_avg,Riboflavin_Finland,Riboflavin_France,Riboflavin_Germany,Riboflavin_Italy,Riboflavin_Netherlands,Riboflavin_Sweden,Riboflavin_United Kingdom,Riboflavin_EU_avg,Selenium_Finland,Selenium_France,Selenium_Germany,Selenium_Italy,Selenium_Netherlands,Selenium_Sweden,Selenium_United Kingdom,Selenium_EU_avg,Thiamine_Finland,Thiamine_France,Thiamine_Germany,Thiamine_Italy,Thiamine_Netherlands,Thiamine_Sweden,Thiamine_United Kingdom,Thiamine_EU_avg,Vitamin B12_Finland,Vitamin B12_France,Vitamin B12_Germany,Vitamin B12_Italy,Vitamin B12_Netherlands,Vitamin B12_Sweden,Vitamin B12_United Kingdom,Vitamin B12_EU_avg,Vitamin B6_Finland,Vitamin B6_France,Vitamin B6_Germany,Vitamin B6_Italy,Vitamin B6_Netherlands,Vitamin B6_Sweden,Vitamin B6_United Kingdom,Vitamin B6_EU_avg,Vitamin E_Finland,Vitamin E_France,Vitamin E_Germany,Vitamin E_Italy,Vitamin E_Netherlands,Vitamin E_Sweden,Vitamin E_United Kingdom,Vitamin E_EU_avg,Vitamin K_Finland,Vitamin K_France,Vitamin K_Germany,Vitamin K_Italy,Vitamin K_Netherlands,Vitamin K_Sweden,Vitamin K_United Kingdom,Vitamin K_EU_avg,Zinc_Finland,Zinc_France,Zinc_Germany,Zinc_Italy,Zinc_Netherlands,Zinc_Sweden,Zinc_United Kingdom,Zinc_EU_avg
Milk and dairy products,"Flavoured sour cream, QUAL Low fat (naturally or reduced)",336.684,336.684,336.684,336.684,336.684,336.684,336.684,336.684,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.0249999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.6669999999999999,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,,,,,,,,,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,,0.3,0.3,0.3,0.3,,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
Milk and dairy products,Flavoured traditional sour milk products,,342.468,342.468,342.468,342.468,,342.468,342.468,,107.0,107.0,107.0,107.0,,107.0,107.0,,0.012,0.012,0.012,0.012,,0.012,0.012,,0.074,0.074,0.074,0.074,,0.074,0.074,,11.0,11.0,11.0,11.0,,11.0,11.0,,0.73,0.73,0.73,0.73,,0.73,0.73,,89.0,89.0,89.0,89.0,,89.0,89.0,,134.0,134.0,134.0,134.0,,134.0,134.0,,0.151,0.151,0.151,0.151,,0.151,0.151,,6.43,6.43,6.43,6.43,,6.43,6.43,,0.036,0.036,0.036,0.036,,0.036,0.036,,0.4,0.4,0.4,0.4,,0.4,0.4,,0.045,0.045,0.045,0.045,,0.045,0.045,,0.098,0.098,0.098,0.098,,0.098,0.098,,4.0,4.0,4.0,4.0,,4.0,4.0,,0.322,0.322,0.322,0.322,,0.322,0.322
Milk and dairy products,Flavoured whey,367.257,214.759,214.759,214.759,214.759,214.759,214.759,236.54442857142857,106.0,60.0,60.0,60.0,60.0,60.0,60.0,66.57142857142857,0.04,0.003,0.003,0.003,0.003,0.003,0.003,0.0082857142857142,0.25,0.118,0.118,0.118,0.118,0.118,0.118,0.1368571428571428,13.0,1.0,1.0,1.0,1.0,1.0,1.0,2.7142857142857144,0.386,0.386,0.386,0.386,0.386,0.386,0.386,0.386,76.0,38.0,38.0,38.0,38.0,38.0,38.0,43.42857142857143,171.0,115.0,115.0,115.0,115.0,115.0,115.0,123.0,0.14,0.134,0.134,0.134,0.134,0.134,0.134,0.1348571428571428,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1999999999999999,0.1,0.033,0.033,0.033,0.033,0.033,0.033,0.0425714285714285,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1999999999999999,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,,0.001,0.001,0.001,0.001,,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.047,0.047,0.047,0.047,0.047,0.047,0.0802857142857143
Milk and dairy products,Frozen yoghurt,268.155,268.155,268.155,268.155,268.155,268.155,268.155,268.155,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.061,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,,,,,,,,,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,,0.06,0.06,0.06,0.06,,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314,0.314,0.314,0.314,0.314,0.314,0.314,0.314
Milk and dairy products,Goat milk,353.072,421.943,429.773,441.853,394.77,353.072,374.61,395.5847142857143,100.0,120.0,127.0,141.0,120.0,100.0,100.0,115.42857142857144,0.009,0.04,0.011,0.03,0.03,0.009,0.03,0.0227142857142857,0.1,0.08,0.041,0.1,0.1,0.1,0.12,0.0915714285714285,11.0,13.0,11.0,13.0,13.0,11.0,13.0,12.142857142857142,1.033,1.153,1.153,1.153,1.01,1.033,0.8,1.0478571428571428,90.0,99.0,109.0,106.0,90.0,90.0,90.0,96.28571428571428,150.0,188.0,181.0,180.0,170.0,150.0,170.0,169.85714285714286,0.14,0.14,0.15,0.11,0.04,0.14,0.04,0.1085714285714285,2.0,1.7,1.7,1.9,1.7,2.0,1.7,1.8142857142857145,0.05,0.05,0.049,0.05,0.03,0.05,0.03,0.0441428571428571,0.1,0.08,0.1,0.08,0.1,0.1,0.1,0.0942857142857142,0.04,0.05,0.027,0.05,0.06,0.04,0.06,0.0467142857142857,,0.05,0.1,0.05,,,0.03,0.0575,,4.0,4.0,4.0,,,4.0,4.0,0.4,0.38,0.242,0.31,0.5,0.4,0.5,0.3902857142857143
Milk and dairy products,"Hard cheese (cheddar, emmental type)",1476.446,1865.377,2431.135,1865.377,1476.446,1476.226,1323.537,1702.0777142857146,890.0,1055.0,1372.0,1055.0,890.0,890.0,720.0,981.7142857142856,0.03,0.09,0.38,0.09,0.03,0.03,0.03,0.0971428571428571,0.4,0.38,0.3,0.38,0.4,0.4,0.3,0.3657142857142856,25.0,41.7,47.0,41.7,25.0,25.0,25.0,32.91428571428572,5.6,7.847,7.847,7.847,5.6,5.6,7.847,6.884,430.0,666.0,840.0,666.0,430.0,430.0,490.0,564.5714285714286,120.0,89.0,157.0,89.0,120.0,120.0,77.0,110.28571428571428,0.5,0.34,0.215,0.34,0.5,0.28,0.4,0.3678571428571429,16.0,13.2,16.0,13.2,16.0,16.0,24.0,16.342857142857145,0.04,0.05,0.011,0.05,0.04,0.04,0.03,0.0372857142857142,1.5,2.1,3.1,2.1,1.5,1.5,1.1,1.842857142857143,0.08,0.07,0.052,0.07,0.08,0.08,0.1,0.076,,0.38,0.54,0.38,0.796,,0.53,0.5252000000000001,,3.0,3.0,3.0,,,3.0,3.0,4.0,4.52,5.79,4.52,4.0,4.0,2.3,4.161428571428571
Milk and dairy products,"Hard cheese (cheddar, emmental type), QUAL Half fat or medium fat",2058.463,1910.653,2281.186,1910.653,2058.463,2058.463,1620.71,1985.513,1090.0,1073.0,1176.0,1073.0,1090.0,1090.0,840.0,1061.7142857142858,0.03,0.09,0.86,0.09,0.03,0.03,0.05,0.1685714285714286,0.82,0.2,0.37,0.2,0.82,0.82,0.2,0.49,44.0,45.0,43.0,45.0,44.0,44.0,39.0,43.42857142857143,7.771,7.653,7.67,7.653,7.771,7.771,7.5,7.684142857142858,820.0,670.0,871.0,670.0,820.0,820.0,620.0,755.8571428571429,92.0,110.0,175.0,110.0,92.0,92.0,110.0,111.57142857142856,0.332,0.25,0.62,0.25,0.332,0.332,0.53,0.378,22.0,20.0,22.0,20.0,22.0,22.0,22.0,21.428571428571427,0.039,0.05,0.02,0.05,0.039,0.039,0.03,0.0381428571428571,1.6,2.48,2.0,2.48,1.6,1.6,1.3,1.8657142857142857,0.091,0.09,0.096,0.09,0.091,0.091,0.13,0.0969999999999999,,0.22,0.61,0.22,0.63,,0.47,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,4.1,5.94,4.1,2.75,2.75,2.8,3.5985714285714288
Milk and dairy products,"Hard cheese (cheddar, emmental type), QUAL Low fat (naturally or reduced)",2022.117,2022.117,2022.117,2022.117,2022.117,2021.836,2022.117,2022.0768571428569,1076.0,1076.0,1076.0,1076.0,1076.0,1076.0,1076.0,1076.0,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.561,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,8.345,8.345,8.345,8.345,8.345,8.345,8.345,8.345,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,0.561,0.561,0.561,0.561,0.561,0.28,0.561,0.5208571428571428,,,,,,,,,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.0449999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.112,0.112,0.112,0.112,0.112,0.112,0.112,0.112,,0.392,0.392,0.392,0.392,,0.392,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.045,5.045,5.045,5.045,5.045,5.045,5.045,5.045000000000001
Milk and dairy products,Horse milk,238.088,238.058,238.058,238.058,238.058,238.058,238.058,238.0622857142857,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.623,0.623,0.623,0.623,0.623,0.623,0.623,0.6230000000000001,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,0.051,0.03,0.03,0.03,0.03,0.03,0.03,0.0329999999999999,,,,,,,,,0.039,0.03,0.03,0.03,0.03,0.03,0.03,0.0312857142857142,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,,0.1,0.1,0.1,0.1,,0.1,0.1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
Milk and dairy products,Human milk,0.14,,0.12,,0.14,0.14,,0.135,,,,,,,,,,,,,,,,,0.1,,0.07,,0.1,0.1,,0.0925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,0.03,,0.03,0.04,,0.035,,,,,,,,,,,0.02,,0.01,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milk and dairy products,"Ice cream, milk-based",354.152,417.468,130.865,478.348,344.153,398.492,379.43,357.5582857142857,150.0,93.0,,85.0,104.0,95.0,100.0,104.5,0.009,0.1,0.006,0.1,0.02,0.009,0.02,0.0377142857142857,0.1,0.52,0.05,0.4,0.1,0.19,0.1,0.2085714285714286,7.0,26.7,7.0,26.7,18.0,15.4,12.0,16.114285714285717,1.033,1.065,0.988,1.065,1.033,1.033,1.1,1.0452857142857142,5.0,96.0,44.0,165.0,70.0,93.3,91.0,80.61428571428571,190.0,199.0,78.0,199.0,150.0,192.0,174.0,168.85714285714286,0.25,0.21,0.104,0.21,0.14,0.14,0.28,0.1905714285714285,3.5,0.3,0.2,0.3,1.0,0.27,2.0,1.0814285714285714,0.04,0.045,0.017,0.045,0.06,0.04,0.1,0.0495714285714285,0.5,0.34,0.3,0.34,0.17,0.33,0.5,0.3542857142857143,0.12,0.06,0.025,0.06,0.04,0.06,0.04,0.0578571428571428,,0.4,0.492,0.4,0.4,,0.49,0.4364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.368,0.183,0.368,0.36,0.52,0.3,0.3712857142857143
Milk and dairy products,"Ice cream, milk-imitate based",,323.21,323.21,323.21,323.21,241.21,323.21,309.5433333333333,,72.0,72.0,72.0,72.0,13.0,72.0,62.16666666666666,,,,,,,,,,0.06,0.06,0.06,0.06,0.4,0.06,0.1166666666666666,,11.0,11.0,11.0,11.0,16.5,11.0,11.916666666666666,,0.9,0.9,0.9,0.9,0.9,0.9,0.9,,74.0,74.0,74.0,74.0,39.0,74.0,68.16666666666667,,164.0,164.0,164.0,164.0,170.0,164.0,165.0,,0.26,0.26,0.26,0.26,0.02,0.26,0.22,,2.0,2.0,2.0,2.0,0.5,2.0,1.75,,0.14,0.14,0.14,0.14,0.04,0.14,0.1233333333333333,,0.7,0.7,0.7,0.7,,0.7,0.7,,0.05,0.05,0.05,0.05,0.05,0.05,0.0499999999999999,,0.6,0.6,0.6,0.6,,0.6,0.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2,0.2,0.2,0.2,0.2,0.2,0.1999999999999999
Milk and dairy products,Kefir,391.448,385.705,385.705,385.705,,391.448,,388.0022,127.0,120.0,120.0,120.0,,127.0,,122.8,0.01,0.012,0.012,0.012,,0.01,,0.0112,0.05,0.09,0.09,0.09,,0.05,,0.074,12.7,14.0,14.0,14.0,,12.7,,13.48,0.87,0.873,0.873,0.873,,0.87,,0.8718,95.0,90.0,90.0,90.0,,95.0,,92.0,155.0,160.0,160.0,160.0,,155.0,,158.0,0.203,0.17,0.17,0.17,,0.203,,0.1832,1.3,1.3,1.3,1.3,,1.3,,1.3,0.045,0.04,0.04,0.04,,0.045,,0.042,0.18,0.5,0.5,0.5,,0.18,,0.372,0.038,0.05,0.05,0.05,,0.038,,0.0452,,0.11,0.11,0.11,,,,0.11,,2.0,2.0,2.0,,,,2.0,0.44,0.36,0.36,0.36,,0.44,,0.392
Milk and dairy products,Lactose,3.325,3.325,3.325,3.325,3.325,3.325,3.325,3.325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Milk and dairy products,Mascarpone,346.74,346.74,346.74,230.8,231.24,346.74,231.24,297.1771428571428,113.0,113.0,113.0,68.0,68.0,113.0,68.0,93.71428571428572,,,,,0.1,,0.1,0.1,0.09,0.09,0.09,0.2,0.2,0.09,0.2,0.1371428571428571,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.2699999999999998,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,124.0,124.0,124.0,53.0,53.0,124.0,53.0,93.57142857142856,0.25,0.25,0.25,0.22,0.22,0.25,0.22,0.2371428571428571,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.03,0.03,0.03,0.01,0.01,0.03,0.01,0.0214285714285714,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.0328571428571428,,1.07,1.07,1.07,1.0,,1.0,1.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.4,,0.4,0.4
Milk and dairy products,Milk from other milk producer animals,393.86,393.86,393.86,393.86,393.86,393.86,393.86,393.86000000000007,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0999999999999999,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0999999999999999,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,,,,,,,,,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Milk and dairy products,"Milk powder, full fat",3067.134,2949.61,3035.185,3149.69,2986.81,3067.134,3127.22,3054.6832857142863,960.0,947.0,1060.0,1050.0,930.0,960.0,1020.0,989.5714285714286,0.058,0.15,0.165,0.15,0.02,0.058,0.02,0.0887142857142857,0.62,0.45,0.7,0.7,0.2,0.62,0.4,0.5271428571428571,93.0,88.0,88.0,88.0,85.0,93.0,84.0,88.42857142857143,6.816,6.88,6.87,6.9,6.87,6.816,6.8,6.850285714285714,810.0,706.0,714.0,728.0,750.0,810.0,740.0,751.1428571428571,1190.0,1195.0,1160.0,1270.0,1209.0,1190.0,1270.0,1212.0,1.42,1.47,1.4,1.31,1.3,1.42,1.4,1.3885714285714286,14.0,7.8,14.0,7.8,10.0,14.0,8.0,10.8,0.325,0.27,0.27,0.24,0.28,0.325,0.31,0.2885714285714286,3.25,2.7,1.5,2.7,4.2,3.25,2.4,2.857142857142857,0.302,0.36,0.2,0.36,0.25,0.302,0.48,0.322,,0.7,0.49,0.7,0.8,,0.61,0.6599999999999999,,4.0,4.0,4.0,,,4.0,4.0,3.91,3.33,3.09,3.33,3.09,3.91,3.2,3.4085714285714284
Milk and dairy products,"Milk powder, skimmed",4193.359,3843.713,4017.009,4134.925,3746.962,4144.949,3986.779,4009.670857142857,1360.0,1254.0,1290.0,1323.0,1200.0,1257.0,1280.0,1280.571428571429,0.099,0.2,0.029,0.2,0.099,0.099,0.029,0.1078571428571428,0.4,0.433,0.8,0.9,0.5,0.32,0.27,0.5175714285714286,126.0,115.0,110.0,115.0,130.0,110.0,130.0,119.42857142857144,9.07,9.6,9.27,9.4,9.17,9.12,9.6,9.31857142857143,980.0,990.0,1020.0,1030.0,900.0,968.0,970.0,979.7142857142856,1710.0,1468.0,1580.0,1650.0,1500.0,1794.0,1590.0,1613.142857142857,2.18,1.83,2.18,1.8,1.8,1.55,1.63,1.8528571428571428,20.0,10.5,13.0,10.5,13.0,10.0,11.0,12.571428571428571,0.34,0.345,0.34,0.35,0.35,0.42,0.38,0.3607142857142857,2.6,2.99,2.2,2.99,5.0,4.7,2.6,3.2971428571428576,0.47,0.315,0.28,0.315,0.3,0.36,0.6,0.3771428571428571,,0.03,0.01,,0.043,,0.27,0.08825,,1.0,1.0,1.0,,,1.0,1.0,4.7,3.96,4.1,3.96,4.7,4.08,4.0,4.214285714285714
Milk and dairy products,Milk protein,878.06,878.06,878.06,878.06,878.06,878.06,878.06,878.0599999999997,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,17.79,17.79,17.79,17.79,17.79,17.79,17.79,17.789999999999996,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.02,0.02,0.02,0.02,,0.02,0.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
Milk and dairy products,Milkshakes,375.0062,422.925,804.645,422.925,360.49,326.0062,434.43,449.4896285714285,109.6,133.0,111.0,133.0,112.0,73.0,129.0,114.37142857142858,0.0212,0.05,0.421,0.05,0.04,0.0212,0.04,0.0919142857142857,0.2,0.47,,0.47,0.1,0.1,0.1,0.24,12.3,12.2,64.0,12.2,11.0,13.0,13.0,19.67142857142857,1.325,1.325,1.325,1.325,0.8,1.325,0.8,1.175,84.9,95.0,146.0,95.0,92.0,50.0,120.0,97.55714285714284,165.8,180.0,480.0,180.0,144.0,188.0,171.0,215.54285714285717,0.17,0.2,0.165,0.2,0.16,0.09,0.23,0.1735714285714285,2.4,1.7,2.0,1.7,2.0,0.6,2.0,1.7714285714285716,0.04,0.04,0.041,0.04,0.03,0.03,0.03,0.0358571428571428,0.3,0.41,0.5,0.41,0.23,0.3,0.5,0.3785714285714285,0.05,0.04,0.066,0.04,0.04,0.04,0.03,0.0437142857142857,,0.05,0.625,0.05,,,0.1,0.20625,,1.0,1.0,1.0,1.0,,1.0,1.0,0.4,0.55,1.002,0.55,0.32,0.3,0.1,0.4602857142857142
Milk and dairy products,Mozzarella,964.611,869.09,722.226,674.17,825.116,704.151,703.84,780.4577142857144,505.0,403.0,378.0,160.0,403.0,362.0,362.0,367.57142857142856,0.011,0.01,,0.01,0.086,0.011,,0.0256,0.4,0.2,0.14,0.4,0.2,,0.2,0.2566666666666666,20.0,25.0,13.0,10.0,26.8,15.0,15.0,17.82857142857143,5.6,5.19,5.56,5.4,5.9,5.6,5.1,5.478571428571429,354.0,365.0,282.0,350.0,239.0,267.0,267.0,303.42857142857144,76.0,67.0,40.0,145.0,145.0,51.0,51.0,82.14285714285714,0.28,0.35,0.33,0.27,0.51,0.4,0.4,0.3628571428571429,12.0,16.0,16.0,5.0,16.0,12.0,12.0,12.714285714285714,0.03,0.04,,0.03,0.05,0.03,0.03,0.035,1.7,2.2,1.3,2.2,1.38,1.7,1.7,1.74,0.09,0.07,0.03,0.07,0.07,0.1,0.1,0.0757142857142857,,0.33,0.456,0.39,0.2,,0.31,0.3372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.9,2.71,2.6,4.3,2.7,2.7,2.972857142857143
Milk and dairy products,Probiotic milk-like drinks,167.701,418.732,167.701,418.732,407.098,167.701,407.098,307.8232857142857,57.0,137.0,57.0,137.0,110.0,57.0,110.0,95.0,0.005,0.004,0.005,0.004,0.01,0.005,0.01,0.0061428571428571,0.057,0.07,0.057,0.07,0.1,0.057,0.1,0.073,6.0,12.3,6.0,12.3,14.0,6.0,14.0,10.085714285714284,0.308,0.308,0.308,0.308,0.308,0.308,0.308,0.308,41.0,96.0,41.0,96.0,115.0,41.0,115.0,77.85714285714286,63.0,172.0,63.0,172.0,167.0,63.0,167.0,123.85714285714286,0.081,0.21,0.081,0.21,0.17,0.081,0.17,0.1432857142857142,1.0,1.2,1.0,1.2,1.0,1.0,1.0,1.0571428571428572,0.017,0.04,0.017,0.04,0.03,0.017,0.03,0.0272857142857142,0.2,0.23,0.2,0.23,0.51,0.2,0.51,0.2971428571428571,0.018,0.05,0.018,0.05,0.03,0.018,0.03,0.0305714285714285,,0.3,0.032,0.3,,,,0.2106666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.45,0.183,0.45,0.45,0.183,0.45,0.3355714285714286
Milk and dairy products,"Probiotic milk-like drinks, QUAL Semi-skimmed",167.701,284.124,167.701,284.124,407.098,167.701,407.098,269.3638571428572,57.0,97.3,57.0,97.3,110.0,57.0,110.0,83.65714285714286,0.005,0.1,0.005,0.1,0.01,0.005,0.01,0.0335714285714285,0.057,0.1,0.057,0.1,0.1,0.057,0.1,0.0815714285714285,6.0,7.8,6.0,7.8,14.0,6.0,14.0,8.8,0.308,0.308,0.308,0.308,0.308,0.308,0.308,0.308,41.0,66.0,41.0,66.0,115.0,41.0,115.0,69.28571428571429,63.0,112.0,63.0,112.0,167.0,63.0,167.0,106.71428571428572,0.081,0.144,0.081,0.144,0.17,0.081,0.17,0.1244285714285714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017,0.021,0.017,0.021,0.03,0.017,0.03,0.0218571428571428,0.2,0.095,0.2,0.095,0.51,0.2,0.51,0.2585714285714285,0.018,0.036,0.018,0.036,0.03,0.018,0.03,0.0265714285714285,,0.015,0.032,0.015,,,,0.0206666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.3,0.183,0.3,0.45,0.183,0.45,0.2927142857142857
